SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
3,0.0799,8,1.01615151,0.16819008,0.16158556,-4.14719919,13.65355778,1.50878906,-19.43876076,75.88414683,-63.78151019,-3.8937716,-3.03907967,4.83146477,0.9981114,0.03181381,0.01791045,-0.04111074,0.03090881,-0.13114319,0.01653118,0,0,0,0,1,1
1,0.08,8,-0.01715185,-0.94731143,-0.0085706,-5.14115044,-0.60930854,-8.58744611,-41.35603714,1.11078631,-105.1154633,-4.5557785,5.81855177,-0.10991415,0.99791956,0.03960165,-0.05087411,-0.00019173,0.11175143,0.00715606,-0.05311008,0,0,0,0,1,1
5,0.08,8,0.9960745,0.15910166,0.17930637,-14.0048151,7.69799757,-5.61997055,-10.16954041,71.6164856,-86.01747345,3.15118891,5.60144319,-1.71685767,0.99808985,-0.01949193,-0.04815701,0.01505514,0.08519661,-0.10511614,0.05001869,0,0,0,0,1,1
1,0.0801,8,0.05664347,-1.01986193,-0.0591309,1.75081396,1.01688177,41.17433548,-54.71084045,-14.35151857,-83.51358795,0.71019769,-1.46710076,-3.87511697,0.99931933,-0.00584874,0.01300833,0.03371741,0.00440916,-0.09886049,0.03111955,0,0,0,0,1,1
3,0.0899,9,1.01368176,0.17575191,0.16341115,-4.85104887,11.33998013,1.49654341,-19.99415398,75.358078,-63.54866791,-4.00885153,-1.99915195,4.86974515,0.99818183,0.03381103,0.01761535,-0.04151871,0.03388191,-0.11153719,0.0357894,0,0,0,0,1,1
5,0.09,9,1.01143177,0.16619651,0.18318197,-13.46410847,6.88944006,-6.58500814,-19.84799767,71.76164191,-85.76439667,1.01370667,4.5619483,-1.64644814,0.99876918,-0.01855949,-0.03937569,0.01377331,0.08140104,-0.09951591,0.06618901,0,0,0,0,1,1
1,0.09,9,-0.04111883,-0.93315466,-0.00061086,-3.09766603,-13.44911066,-1.13915553,-41.35603714,1.11078631,-105.1154633,-4.61188936,5.83938016,-0.34198178,0.99789488,0.04003115,-0.05101459,0.00091864,0.11613573,0.01694019,-0.06785006,0,0,0,0,1,1
1,0.0901,9,0.04357414,-1.03669511,-0.08144093,3.31341601,6.0136391,45.30319595,-54.86699677,-14.13560333,-83.30897511,0.75637084,-1.91147183,-3.81831501,0.99918343,-0.00603587,0.01697793,0.03318609,0.00831811,-0.1051161,0.03653357,0,0,0,0,1,1
3,0.0999,10,1.01193809,0.17439107,0.14816898,-5.11195618,9.15191969,3.40136591,-10.01338409,74.45191193,-64.11098541,-4.10170834,-1.95106738,4.91165345,0.99814911,0.03464711,0.01715113,-0.04189497,0.03509098,-0.09547109,0.03415433,0,0,0,0,1,1
5,0.1,10,1.01047176,0.16456606,0.19901389,-11.96569347,5.05479517,-6.51513017,-19.90645981,68.15489807,-85.61814036,1.97874891,4.47745131,-1.54051781,0.99881718,-0.0181154,-0.03866516,0.01181149,0.07086757,-0.09836487,0.0746095,0,0,0,0,1,1
