SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
4,0.25,3,-0.03450656,-0.9837203,-0.18714447,-1.7995497,1.75838482,0.82217836,-28.41274452,-40.89447403,-69.36568451,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0.25,18,-0.0294326,-1.00092041,0.00544799,-0.58918858,-1.12123489,-0.7627598,-23.23881912,24.17421722,-75.85501099,-0.00332463,-0.33448979,0.81073272,0.99997079,0.00000836,0.0029191,-0.0070748,-0.00422763,0.00043999,0.00138371,0,0,0,0,1,0
1,0.25,12,0.05595107,-1.00495648,0.06782375,-0.18836464,0.96011913,-0.10763948,-53.49312973,6.48933077,-100.9646301,0.07695343,0.91803205,-1.56909788,0.99987388,-0.00078115,-0.00800131,0.01369747,-0.00072456,0.00072498,0.00878342,0,0,0,0,1,0
4,0.26,4,-0.03277608,-0.98301506,-0.18524256,-1.58303642,1.3124975,0.68723923,-28.41274452,-40.89447403,-69.36568451,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0.26,13,0.05549531,-1.00375032,0.06538315,-0.22436446,0.95966911,-0.07278634,-53.8439064,7.71704149,-100.7892456,0.07524417,0.91811842,-1.55939424,0.99987513,-0.00076557,-0.00800233,0.01361268,-0.00031796,-0.00159709,0.00740393,0,0,0,0,1,0
4,0.27,5,-0.03254028,-0.98083347,-0.18881263,-0.7877177,1.6772548,0.62447113,-28.17889404,-41.42063522,-69.71645355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0.27,14,0.05397623,-1.00307035,0.06674979,-0.17222056,1.08190966,-0.06869226,-53.8439064,7.71704149,-100.7892456,0.07412478,0.91808391,-1.54849315,0.99987638,-0.00075504,-0.00800223,0.01351748,0.00117692,-0.00016586,0.00675601,0,0,0,0,1,0
4,0.28,6,-0.0328644,-0.97741067,-0.19407485,-0.78583324,1.45475745,0.51567024,-27.65273285,-43.11604691,-69.33644867,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0.28,15,0.0531558,-1.00387549,0.06897783,-0.11816132,1.0477742,-0.0530577,-54.16544724,7.39549828,-101.0815506,0.10444885,0.88323295,-1.52394927,0.99988139,-0.00101388,-0.00769478,0.01330519,0.00188041,0.00188024,0.00766988,0,0,0,0,1,0
4,0.29,7,-0.03303816,-0.97346157,-0.18908194,-1.03302228,1.33597434,0.36176392,-27.21426392,-41.44986725,-69.59953308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
