SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
3,0.1,10,-0.00058262,-1.00146949,-0.04652468,-0.26024762,0.14330073,0.70766932,-23.09266281,24.46652985,-77.05348969,-0.03881832,-1.23963034,-0.79363245,0.99991745,0.00041365,0.010815,0.00692895,0.00806482,-0.00166516,0.00234171,0,0,0,0,1,2
2,0.1001,10,-0.15192764,-0.97672051,-0.17503272,-0.89075744,1.50934041,-1.32548511,-59.86553574,-9.06167793,-88.80444336,-0.13043503,0.83637583,6.89182997,0.9981643,0.00157487,-0.00721707,-0.06011295,-0.00252052,0.00267805,0.00380651,0,0,0,0,1,2
4,0.11,11,0.06392196,-0.91618949,-0.38203561,1.65530384,0.08124821,-0.33125296,-23.61882401,-35.72055054,-72.02572632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1,0.11,11,0.05582887,-1.01116264,0.07592038,0.03366223,0.33953306,-0.98135608,-46.62379456,1.57848585,-99.53230286,0.18175577,-0.2989842,-0.15060769,0.99999452,-0.00158268,0.0026112,0.00131015,0.00977531,-0.00090141,0.01544916,0,0,0,0,1,2
3,0.11,11,0.00332292,-1.00213754,-0.04586651,-0.27960846,0.36916891,0.62402475,-23.00496864,23.9988308,-76.99503326,-0.0415754,-1.24568772,-0.78959119,0.99991715,0.00043769,0.0108677,0.00689396,0.00406878,-0.00093307,0.00309556,0,0,0,0,1,2
2,0.1101,11,-0.15604398,-0.97525388,-0.168992,-0.96197003,1.47364724,-1.23775029,-59.86553574,-9.06167793,-88.80444336,-0.0488745,0.82142311,6.89746141,0.9981631,0.00085693,-0.00712957,-0.06015684,0.00208728,0.0081513,0.00202387,0,0,0,0,1,2
1,0.12,12,0.06078225,-1.00743783,0.06978188,-0.01857095,0.26950836,-1.08732164,-45.42531204,0.17538731,-99.06459808,0.09221345,-0.29706198,-0.13758449,0.99999565,-0.0008016,0.00259331,0.00119856,0.0046886,-0.00635431,0.01164252,0,0,0,0,1,2
3,0.12,12,0.00951467,-1.00273871,-0.04969051,-0.33387166,0.28327894,0.51817459,-23.12189484,24.90499878,-76.49810028,-0.04489749,-1.25073349,-0.78645235,0.99991679,0.00046668,0.01091154,0.0068669,-0.00219489,-0.00467072,0.00404597,0,0,0,0,1,2
4,0.12,12,0.06398205,-0.91885298,-0.3831687,1.76018119,0.30923799,-0.55618614,-23.53113174,-36.30517197,-72.02572632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2,0.1201,12,-0.15901318,-0.97289139,-0.16615506,-1.17626095,1.66522563,-1.23318291,-60.01169205,-10.05553913,-88.86290741,-0.06269332,0.83651757,6.90947771,0.99815577,0.00098599,-0.00725369,-0.06026239,0.00536301,0.00954211,-0.00026741,0,0,0,0,1,2
1,0.13,13,0.07275641,-1.00016642,0.06966843,0.03012234,0.65233356,-1.05633223,-46.21455765,1.19848001,-99.29844666,0.09297563,-0.28701442,-0.13033143,0.99999595,-0.00080851,0.00250559,0.00113532,-0.00769385,-0.00478162,0.00523211,0,0,0,0,1,2
3,0.13,13,0.01288527,-1.00096405,-0.04643126,-0.17497763,0.0759651,0.48107803,-22.65419388,24.81730461,-77.17041779,-0.03869526,-1.18894756,-0.79276931,0.99992216,0.00040943,0.01037275,0.00692129,-0.00541069,-0.00149085,0.00222355,0,0,0,0,1,2
4,0.13,13,0.06232174,-0.92063516,-0.38209569,1.4412818,0.29457664,-0.75899965,-23.32651329,-36.12978745,-71.64571381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2,0.1301,13,-0.15686361,-0.97028607,-0.16515228,-1.06756127,2.21507788,-1.19292045,-60.01169205,-9.88015175,-89.09675598,-0.07627341,0.85219389,6.92707634,0.9981454,0.00111365,-0.00738293,-0.06041658,0.00397289,0.01030435,-0.00332717,0,0,0,0,1,2
3,0.14,14,0.01289161,-0.99850512,-0.04492038,-0.35070923,-0.21900904,0.49321273,-22.6834259,24.64191818,-76.84887695,-0.04220838,-1.19397581,-0.7946372,0.99992168,0.00044056,0.01041641,0.00693792,-0.00470526,-0.00014049,-0.00031519,0,0,0,0,1,2
1,0.14,14,0.07992949,-0.9944821,0.07432996,0.27350506,1.15895963,-0.90118462,-46.74071884,1.05232382,-98.42151642,0.0964988,-0.27888587,-0.11832842,0.99999624,-0.00083959,0.0024346,0.00103056,-0.015069,0.00024553,0.0004141,0,0,0,0,1,2
4,0.14,14,0.05936531,-0.920223,-0.381239,0.98000187,0.31076038,-0.7487976,-23.26804924,-37.47442245,-72.08418274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2,0.1401,14,-0.15175666,-0.97068781,-0.1689973,-0.78083068,2.47138262,-1.21046853,-60.21630859,-9.00321579,-88.45366669,-0.0873935,0.86850953,6.94760752,0.99813336,0.00122046,-0.00751896,-0.06059617,-0.00095858,0.00680527,-0.00312089,0,0,0,0,1,2
1,0.15,15,0.08081082,-0.99494904,0.07657081,0.09428126,1.15683758,-0.86530674,-46.74071884,1.05232382,-98.42151642,0.09821574,-0.27111825,-0.10623901,0.99999648,-0.0008549,0.00236674,0.00092508,-0.0157712,0.00238658,0.00110212,0,0,0,0,1,2
3,0.15,15,0.01075998,-0.99694347,-0.04437265,-0.45493275,-0.46243194,0.57599944,-22.6834259,24.64191818,-76.84887695,-0.04680017,-1.19992971,-0.79888397,0.99992079,0.00048138,0.01046806,0.00697541,-0.00271741,0.00041104,-0.00195842,0,0,0,0,1,2
4,0.15,15,0.05905546,-0.91699624,-0.38119677,0.99593621,0.51522732,-0.58836007,-23.53113174,-35.95439911,-71.47032928,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
