SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
4,0.13,13,0.03697136,-0.87943685,-0.44827217,-0.39311817,-1.52593064,-1.09326851,-26.42502213,30.42969894,-110.4647751,4.83527422,1.10334492,1.02456081,0.99902731,-0.04209355,-0.00999653,-0.00852635,0.0006119,-0.00714518,-0.01166129,0,0,0,0,1,2
2,0.13,13,0.02080558,-0.99698639,-0.02052945,-0.25534678,0.44717646,0.41546735,-51.68079376,-14.5863781,-87.4013443,-0.43419009,0.30844969,0.78563607,0.99996567,0.00380736,-0.00266567,-0.00686604,-0.00044866,0.00264862,-0.00257095,0,0,0,0,1,2
1,0.14,14,0.11858861,-0.9933973,0.14434302,-0.13046801,-0.45844197,1.54965031,-46.12686157,1.87079799,-100.4676971,-2.34179974,0.20395587,2.90876889,0.99946666,0.02047318,-0.00126025,-0.02541208,0.00611216,0.00180382,0.01089375,0,0,0,0,1,2
4,0.14,14,0.03621433,-0.88225245,-0.44817784,0.05040456,-1.78579342,-0.99070138,-26.42502213,30.42969894,-110.4647751,4.83498383,1.10419071,1.00414562,0.9990288,-0.04209272,-0.00999638,-0.00834808,0.00144143,-0.00557004,-0.00932557,0,0,0,0,1,2
1,0.15,15,0.11351434,-0.99107975,0.14298771,-0.27755234,-0.12995619,1.49363708,-46.30224991,1.28617358,-100.4676971,-2.34504652,0.18936591,2.90573454,0.99946702,0.02049824,-0.00113282,-0.02538306,0.0105917,0.00094561,0.00777948,0,0,0,0,1,2
4,0.15,15,0.03638889,-0.88380247,-0.44978049,-0.10693607,-1.73508501,-0.86901248,-26.42502213,30.28354263,-110.406311,4.83316374,1.10417223,0.98475873,0.99903095,-0.04207855,-0.00998897,-0.00817923,0.0013116,-0.00610196,-0.00716585,0,0,0,0,1,2
1,0.16,16,0.1091385,-0.98981661,0.13886212,-0.0986193,-0.12788202,1.5096544,-46.50687027,1.7831043,-100.4676971,-2.38229728,0.00268929,2.91334581,0.99946082,0.02078184,0.00050499,-0.02541599,0.01368465,-0.00268865,0.00528194,0,0,0,0,1,2
4,0.16,16,0.03772634,-0.88674825,-0.45093066,-0.08885802,-2.04674459,-0.89096093,-26.42502213,29.93276787,-110.4647751,4.83142662,1.10295105,0.96248549,0.99903321,-0.04206544,-0.00997003,-0.00798564,0.00001584,-0.00551674,-0.00403133,0,0,0,0,1,2
1,0.17,17,0.11232901,-0.99013847,0.13811474,-0.09762037,-0.14512764,1.37062705,-46.06840134,1.43232965,-100.9938583,-2.38375115,-0.01066366,2.91012192,0.99946129,0.02079158,0.0006212,-0.02538544,0.00804875,-0.00298835,0.00585982,0,0,0,0,1,2
4,0.17,17,0.03801562,-0.89269483,-0.44533005,-0.16142811,-2.28802991,-1.0687561,-26.83425903,30.13738632,-111.0201721,4.86855984,1.10355127,0.93707943,0.99902123,-0.04239133,-0.00996845,-0.0077607,-0.0002411,0.00223209,-0.00187007,0,0,0,0,1,2
