SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase2
4,28.54,2594,-0.05643046,-0.90996742,-0.28499562,-10.91061115,-0.41083011,0.16127865,-28.09120178,22.85881233,-106.7816391,-13.72217178,0.24676237,13.26388359,0.9861632,0.11890978,0.01167312,-0.11491908,-0.00339724,0.00607007,-0.04463913,0,0,0,0,5,2
1,28.55,2777,0.37726197,-0.90345228,0.1180063,14.11523056,6.56026936,-25.85682487,-30.40046692,-2.42619109,-106.7231827,3.82334828,12.05623531,24.72088242,0.97162825,-0.00993797,-0.10962646,-0.20933673,-0.02060078,-0.01218043,-0.0181307,0,0,0,0,5,2
2,28.55,2436,-0.04800143,-0.98447174,0.02963936,9.4963007,-11.05823326,20.61367798,-53.63928604,-14.99561501,-85.29669952,-0.78432286,-3.20582175,34.5874176,0.95445442,-0.00178268,0.0287411,-0.29696384,0.03548352,0.04344264,-0.01687232,0,0,0,0,5,2
4,28.55,2595,-0.06621224,-0.89797658,-0.28707203,-12.86612225,-0.66672069,-0.80811352,-28.09120178,22.85881233,-106.7816391,-13.85010338,0.25037888,13.24645519,0.98604679,0.12001607,0.01175204,-0.11475979,0.00693626,0.00613195,-0.05507907,0,0,0,0,5,2
1,28.56,2778,0.41488376,-0.89147347,0.116019,14.64612579,4.7255187,-26.98343849,-30.40046692,-2.42619109,-106.7231827,3.99164557,12.31840134,24.78289604,0.9712792,-0.01080933,-0.11215867,-0.20957181,-0.05528048,-0.01602729,-0.02296249,0,0,0,0,5,2
2,28.56,2437,-0.04142415,-1.00899053,0.05597121,10.10195351,-12.18310165,20.54146194,-54.31160355,-14.41099072,-84.30283356,-0.68145257,-3.41277194,34.46369553,0.95472598,-0.00314383,0.03020142,-0.29593319,0.02634268,0.06798457,0.00809943,0,0,0,0,5,2
4,28.56,2596,-0.06848876,-0.8961851,-0.28997308,-14.27506542,-0.38468635,-1.74945736,-27.53580856,23.35574341,-107.0154877,-13.99224758,0.26354748,13.22795105,0.98591381,0.12125414,0.0117615,-0.11459979,0.0094806,0.00546385,-0.05595289,0,0,0,0,5,2
1,28.57,2779,0.43408886,-0.88808066,0.1119438,17.57072067,7.61043644,-28.19703484,-30.69277954,-1.19848001,-106.6939468,3.99275112,13.38201141,25.08951378,0.96977139,-0.0084811,-0.12117913,-0.21162978,-0.06688768,-0.02210756,-0.02160253,0,0,0,0,5,2
2,28.57,2438,-0.02897872,-1.01608229,0.0723063,9.49386597,-11.43032074,20.27724648,-53.23004913,-14.2648344,-84.74130249,-0.58437103,-3.61677647,34.34737396,0.9549734,-0.00444793,0.03165468,-0.29496455,0.01063571,0.08259267,0.01591989,0,0,0,0,5,2
4,28.57,2597,-0.06546545,-0.90274739,-0.28114045,-14.81987476,0.81671613,-2.6207602,-28.55890083,22.82958221,-106.7524109,-14.14057827,0.2884984,13.21784687,0.98576248,0.12255608,0.01168437,-0.11452411,0.00640552,0.01717046,-0.04953548,0,0,0,0,5,2
1,28.58,2780,0.42075032,-0.88468915,0.11902261,19.14798355,10.79230213,-29.28571701,-30.45892906,-2.01695418,-106.8108749,4.23043156,13.65856838,25.2098465,0.96927154,-0.00983194,-0.12396378,-0.21224789,-0.03939414,-0.01581048,-0.02305268,0,0,0,0,5,2
2,28.58,2439,-0.06018926,-1.00231278,0.05832776,10.0475359,-9.55204201,19.27971268,-53.23004913,-14.2648344,-84.74130249,0.10553757,-4.39031029,33.75006866,0.95622736,-0.01199956,0.0363868,-0.29010579,0.03524686,0.06430507,0.00119649,0,0,0,0,5,2
4,28.58,2598,-0.06522261,-0.92270154,-0.29035372,-14.79550838,2.29373288,-3.15490031,-28.50043869,23.44343758,-106.5477905,-14.28962612,0.32298863,13.22010803,0.98559499,0.12387221,0.01153909,-0.11456537,0.00529218,0.01168674,-0.02849228,0,0,0,0,5,2
1,28.59,2781,0.38091451,-0.88631546,0.14236648,19.87370872,12.14009094,-30.83316803,-30.42969894,-1.60771704,-106.4893265,4.48198128,13.94804382,25.34622955,0.96872026,-0.01125018,-0.12688582,-0.21296647,0.0052562,0.00330553,-0.02463468,0,0,0,0,5,2
2,28.59,2440,-0.09559119,-0.98895454,0.03611241,9.36227417,-8.72175789,17.84624672,-54.13621521,-14.14791012,-84.15667725,0.20252424,-4.56848097,33.65807343,0.9563905,-0.01322956,0.03763866,-0.28935376,0.05928852,0.03270482,-0.01292746,0,0,0,0,5,2
4,28.59,2599,-0.06469683,-0.95005649,-0.30452371,-14.75884342,2.46607065,-3.0304606,-28.00350761,23.50189972,-107.220108,-14.42403984,0.34255421,13.21898556,0.98544717,0.12504774,0.01150397,-0.11456335,0.00335632,0.00164214,0.00019086,0,0,0,0,5,2
1,28.6,2782,0.35365257,-0.91924489,0.17284472,19.16276741,5.56522846,-32.88557434,-28.99736977,-1.8415668,-106.6062546,4.7022953,14.26712227,25.42229843,0.96824694,-0.0124069,-0.12999402,-0.21317935,0.04295855,0.0273053,0.00726293,0,0,0,0,5,2
2,28.6,2441,-0.0963085,-0.97978473,0.04565608,9.68770313,-7.10404825,17.8443222,-54.28237152,-14.3232975,-83.92282867,0.30245423,-4.74655724,33.58182144,0.95650935,-0.01448709,0.03888223,-0.28873569,0.05652944,0.04053668,-0.02186051,0,0,0,0,5,2
4,28.6,2600,-0.05877483,-0.9694531,-0.31184292,-15.5599947,1.43733454,-2.40645337,-28.00350761,23.50189972,-107.220108,-14.58017254,0.36715981,13.21474552,0.98527634,0.12641518,0.0114438,-0.11453809,-0.00361265,-0.00208977,0.020156,0,0,0,0,5,2
1,28.61,2783,0.35894039,-0.93216139,0.20958018,12.26398849,1.74877656,-32.88693237,-28.99736977,-1.8415668,-106.6062546,4.84242773,14.59093666,25.47233391,0.96781832,-0.01290195,-0.13298929,-0.21324931,0.04570591,0.06034211,0.02508453,0,0,0,0,5,2
2,28.61,2442,-0.06070386,-0.98264974,0.02686522,9.37796593,-2.19639349,18.27251816,-54.63314819,-14.44022179,-84.12744904,0.39746442,-4.92910767,33.55456161,0.95649964,-0.01573015,0.04017039,-0.28852615,0.01792951,0.02004989,-0.01721356,0,0,0,0,5,2
4,28.61,2601,-0.05277218,-0.97886628,-0.32785222,-16.47898674,0.56083083,-1.34613204,-28.73428726,22.74188805,-107.6001129,-14.74496651,0.37879944,13.20480347,0.98510164,0.1278445,0.01149734,-0.11444896,-0.01002952,-0.01476598,0.03079031,0,0,0,0,5,2
1,28.62,2784,0.36319488,-0.92426986,0.19276586,11.8119936,2.83692527,-31.37318039,-29.43583679,-4.35545158,-106.0216293,5.28522205,14.36914349,25.46588516,0.96799135,-0.01708285,-0.13194296,-0.21281944,0.0431385,0.04066486,0.01789137,0,0,0,0,5,2
2,28.62,2443,-0.07275702,-0.98875386,-0.02569257,8.94003677,1.97721708,18.41380501,-55.10084534,-14.23560333,-84.94592285,0.48635766,-5.11337757,33.56903076,0.95638132,-0.01694081,0.04148262,-0.28866419,0.02703268,-0.03408841,-0.0113694,0,0,0,0,5,2
4,28.62,2602,-0.04779174,-0.98000288,-0.32601601,-16.49535561,-0.31509626,-0.14237384,-28.29582024,23.82344246,-107.2493439,-14.90938091,0.37623346,13.19030666,0.98493207,0.12925671,0.01166724,-0.11430487,-0.01502329,-0.01009454,0.03219619,0,0,0,0,5,2
1,28.63,2785,0.37966314,-0.91495979,0.15286857,12.39410973,4.16282701,-29.61636543,-28.99736977,-4.00467682,-105.6708527,5.43566418,14.65623856,25.53785133,0.96755219,-0.0177073,-0.13465157,-0.21306911,0.02321796,-0.00479498,0.00859581,0,0,0,0,5,2
2,28.63,2444,-0.09671156,-0.99643928,-0.01390032,9.3690443,1.47039926,18.54303169,-55.10084534,-14.23560333,-84.94592285,0.39372742,-5.80195093,33.69769669,0.95579028,-0.01795329,0.04744249,-0.28964105,0.04590215,-0.02306447,-0.0042014,0,0,0,0,5,2
4,28.63,2603,-0.04503063,-0.96335876,-0.32409745,-17.36312294,-1.74420893,0.70133442,-28.23735809,23.32651329,-107.0739517,-15.08157349,0.36095113,13.16436863,0.98476499,0.13072418,0.01194074,-0.11404698,-0.01680402,-0.00633695,0.01607303,0,0,0,0,5,2
1,28.64,2786,0.37541026,-0.89749449,0.12420551,14.89340305,5.78991318,-28.77983856,-28.70505714,-2.77696586,-105.0862274,5.6166091,14.93255615,25.62160301,0.96709073,-0.01859201,-0.1373274,-0.21338028,0.02901943,-0.03481371,-0.00983855,0,0,0,0,5,2
2,28.64,2445,-0.08529204,-1.00201094,0.01646829,10.3054924,-4.08902931,18.48490524,-54.72084045,-14.20637226,-85.0043869,0.49977657,-5.98641491,33.65065765,0.95581073,-0.01928344,0.04872103,-0.28927523,0.0249484,0.00798275,0.0028187,0,0,0,0,5,2
4,28.64,2604,-0.04480668,-0.9299413,-0.31504619,-18.15380287,-2.83806491,0.80288756,-28.03273773,24.4080677,-106.9862595,-15.25743675,0.50731069,13.18856716,0.98451483,0.13237752,0.01088607,-0.11440431,-0.01427685,0.00367204,-0.01695296,0,0,0,0,5,2
1,28.65,2787,0.35945976,-0.89952558,0.15953977,18.16910553,3.06533074,-28.85285568,-29.08506203,-2.10464764,-105.7877808,5.81773233,15.2144928,25.6737442,0.96667284,-0.01966952,-0.14008236,-0.21338663,0.05020975,-0.00288582,-0.00625873,0,0,0,0,5,2
2,28.65,2446,-0.08028091,-1.00260472,0.0434823,9.98972225,-5.80990839,16.86009598,-54.80853653,-14.08944702,-84.39052582,0.60389721,-6.15437269,33.58626938,0.95587873,-0.02054715,0.04987081,-0.28876725,0.01693092,0.03312107,0.00397647,0,0,0,0,5,2
4,28.65,2605,-0.04529611,-0.89571899,-0.30308974,-17.27853775,-3.55877304,0.13574405,-28.26658821,24.20344925,-107.658577,-15.42772198,0.49140203,13.14381599,0.98436439,0.13382901,0.01114047,-0.11398515,-0.00950913,0.01641265,-0.05091768,0,0,0,0,5,2
1,28.66,2788,0.37201175,-0.90719128,0.20120388,17.90320587,-1.43839061,-28.73947906,-29.08506203,-2.10464764,-105.7877808,5.9976449,15.50291061,25.68176842,0.96632737,-0.02060661,-0.14284344,-0.21303226,0.04434009,0.03506272,0.0079099,0,0,0,0,5,2
2,28.66,2447,-0.07607871,-1.00865161,0.05834848,8.08840942,-5.63209772,15.83403301,-55.21777344,-16.22332573,-84.53668213,0.68902969,-6.31199694,33.5243187,0.95594531,-0.02162612,0.050983,-0.28827375,0.01021116,0.04642406,0.01052249,0,0,0,0,5,2
4,28.66,2606,-0.04750058,-0.87248212,-0.29953226,-16.72851562,-4.03367376,-1.01606309,-28.26658821,24.20344925,-107.658577,-15.59219646,0.48482552,13.0912714,0.98422456,0.13524047,0.01129854,-0.11351004,-0.00585824,0.02137284,-0.07334213,0,0,0,0,5,2
1,28.67,2789,0.4039166,-0.90840518,0.18587652,15.68052292,-5.7220335,-28.20531273,-29.31891251,-3.01081562,-105.2908478,6.13004589,15.56517696,25.64272499,0.9663102,-0.02164872,-0.1436054,-0.21249346,0.01675694,0.01718878,0.0144277,0,0,0,0,5,2
2,28.67,2448,-0.06745198,-1.02421248,0.06062029,9.36263084,-3.8863194,15.87582684,-54.80853653,-14.41099072,-83.95205688,0.78591895,-6.47017384,33.4790802,0.95596403,-0.02281078,0.05206802,-0.28792623,-0.00047701,0.04709332,0.02676224,0,0,0,0,5,2
4,28.67,2607,-0.05697391,-0.86399645,-0.30181855,-16.51871681,-3.22612691,-2.28944659,-28.17889404,23.9988308,-107.5708847,-15.75505638,0.49281204,13.04230976,0.98407829,0.1366518,0.01133287,-0.11308286,0.00421034,0.02133128,-0.08022705,0,0,0,0,5,2
1,28.68,2790,0.41202447,-0.91896546,0.15196408,12.47424698,-12.98866177,-27.5310688,-28.99736977,-2.68927217,-105.027771,6.2085824,15.8613205,25.54228592,0.96616757,-0.02185323,-0.14622025,-0.21133478,0.01210754,-0.01891612,0.02442929,0,0,0,0,5,2
2,28.68,2449,-0.08577405,-1.03465486,0.02729906,8.08105469,0.49849722,15.38202667,-54.80853653,-14.41099072,-83.95205688,0.89612633,-6.80693054,33.4125061,0.95593923,-0.02454214,0.05461515,-0.28739381,0.01477466,0.01210041,0.03681888,0,0,0,0,5,2
4,28.68,2608,-0.06740352,-0.8790468,-0.30184704,-15.91591072,-1.88399029,-3.15311503,-28.58813095,24.26191139,-107.717041,-15.91272926,0.51334661,13.00352192,0.98392403,0.13802959,0.0112654,-0.11275868,0.01385086,0.02487551,-0.06375888,0,0,0,0,5,2
1,28.69,2791,0.43305138,-0.91315383,0.12677184,13.41529465,-12.49138355,-27.24317169,-28.1204319,-3.39082146,-104.969307,6.29759693,16.15401459,25.44505501,0.96601337,-0.02215269,-0.14882435,-0.21018755,-0.00491703,-0.04473463,0.02177981,0,0,0,0,5,2
2,28.69,2450,-0.08492528,-1.01758051,0.0398099,6.8265605,0.53660619,14.95905876,-55.01315308,-15.11254025,-83.51358795,0.96457404,-6.95653963,33.41243362,0.95584637,-0.02548709,0.05569186,-0.28741378,0.00821039,0.02300947,0.02041708,0,0,0,0,5,2
4,28.69,2609,-0.08119493,-0.91302246,-0.30297434,-15.69348335,-1.27391124,-3.5601635,-28.41274452,24.55422401,-107.6293488,-15.81066895,0.24209523,12.91853333,0.98417425,0.13689876,0.01339309,-0.11171618,0.02438291,0.02734306,-0.02846586,0,0,0,0,5,2
1,28.7,2792,0.44201791,-0.89778984,0.11387487,16.97467041,-0.38957798,-28.36524773,-28.58813095,-4.32622051,-105.6123962,6.47407579,16.43657303,25.46702003,0.96562791,-0.02305539,-0.15152514,-0.20993191,-0.01155856,-0.05870491,0.00879855,0,0,0,0,5,2
2,28.7,2451,-0.04100986,-0.99801803,0.04583338,7.25745296,1.15245163,14.9966259,-55.94855118,-13.62174797,-83.89360046,1.03686023,-7.10663795,33.41818237,0.95573533,-0.02646801,0.05676158,-0.28748506,-0.03910969,0.02781497,0.00309307,0,0,0,0,5,2
4,28.7,2610,-0.08642712,-0.94975132,-0.30517584,-15.65547562,-0.92930031,-3.31145549,-28.1204319,23.7357502,-107.3370361,-15.96620274,0.26729387,12.88837051,0.98401302,0.13826238,0.01329192,-0.11146918,0.02361041,0.02674467,0.00840234,0,0,0,0,5,2
1,28.71,2793,0.3786017,-0.91298372,0.17144428,15.89145184,2.43151498,-29.94865417,-28.58813095,-4.32622051,-105.6123962,6.65436029,16.7292614,25.52337074,0.96516097,-0.02392167,-0.15432344,-0.20994377,0.05893867,-0.00536815,0.01958291,0,0,0,0,5,2
2,28.71,2452,-0.06547725,-0.97789419,0.00834309,6.23156881,1.7452873,13.52907848,-55.59777832,-13.76790428,-84.2151413,1.09834123,-7.24218607,33.43045807,0.95561606,-0.0273257,0.05773527,-0.28760737,-0.01798763,-0.01080073,-0.01774973,0,0,0,0,5,2
4,28.71,2611,-0.08534288,-0.97611123,-0.30833548,-15.59196091,-0.83133382,-2.54477239,-28.1204319,23.7357502,-107.3370361,-16.12119293,0.2855252,12.86164856,0.98384821,0.1396139,0.01325358,-0.11124381,0.02105722,0.02776975,0.03550913,0,0,0,0,5,2
1,28.72,2794,0.36532989,-0.91453969,0.25563538,14.35253048,-3.39038539,-29.7356472,-28.09120178,-2.66004086,-105.0862274,7.70532274,16.17727661,25.28215027,0.96593869,-0.03418736,-0.15154187,-0.20695102,0.074689,0.07221362,0.0262656,0,0,0,0,5,2
2,28.72,2453,-0.08536328,-0.96594095,0.04043515,6.87820768,-4.42229605,13.01249409,-56.03624725,-13.65097904,-84.27360535,1.17154372,-7.37132215,33.38029099,0.95565212,-0.02823322,0.05864116,-0.28721622,-0.00086979,0.02016544,-0.0302182,0,0,0,0,5,2
4,28.72,2612,-0.08133908,-0.99566495,-0.31546915,-16.5132103,-0.52995056,-1.44949818,-28.58813095,24.37883568,-107.5124207,-16.28560448,0.29419798,12.84079456,0.9836657,0.14103612,0.01331306,-0.11105628,0.01589146,0.02451114,0.05590893,0,0,0,0,5,2
1,28.73,2795,0.39537942,-0.91468889,0.21939695,15.25317383,-4.04061794,-29.23011017,-27.74042702,-2.77696586,-105.1154633,7.85207939,16.4748497,25.27922249,0.96557897,-0.03484249,-0.15430273,-0.20647988,0.03892948,0.02216532,0.02864269,0,0,0,0,5,2
2,28.73,2454,-0.08634935,-0.96516144,0.05057651,8.29181862,-6.03683805,13.71229172,-56.03624725,-13.65097904,-84.27360535,1.66044557,-7.52725458,32.84515381,0.95676464,-0.03242437,0.05886821,-0.28299233,-0.00231928,0.02711446,-0.0306479,0,0,0,0,5,2
4,28.73,2613,-0.07589598,-1.00080848,-0.32757777,-18.20983315,-0.21366066,-0.23604959,-28.58813095,24.34960556,-107.5416565,-16.46718407,0.29213288,12.82585526,0.98345578,0.1425944,0.01348815,-0.11090428,0.01009088,0.01567189,0.06224084,0,0,0,0,5,2
1,28.74,2796,0.42278501,-0.91250795,0.17408459,14.82840061,-2.84626365,-29.61548042,-28.00350761,-2.89389062,-104.7939224,8.00067139,16.77363586,25.29068375,0.96518493,-0.03548999,-0.15707946,-0.20611829,0.01598718,-0.02518153,0.0294103,0,0,0,0,5,2
2,28.74,2455,-0.08636343,-0.97907913,0.06976171,7.90218735,-4.41518784,13.84046364,-56.29932785,-13.76790428,-83.33820343,1.7443862,-7.66416025,32.79304504,0.95678824,-0.03343385,0.0598198,-0.28259534,-0.00433227,0.03961156,-0.01621472,0,0,0,0,5,2
4,28.74,2614,-0.07006342,-0.98908162,-0.33694637,-18.72322464,0.1048383,0.98313779,-28.61736298,24.99269104,-107.717041,-16.42515564,0.24505383,12.7889185,0.98355114,0.14219289,0.01380574,-0.11053398,0.0047426,0.00777104,0.05135851,0,0,0,0,5,2
1,28.75,2797,0.45977524,-0.88768202,0.21226159,11.40093327,-0.60950518,-30.1127758,-27.53580856,-2.39696002,-104.4431458,8.12785244,17.07177353,25.33220673,0.96473765,-0.03591487,-0.1598199,-0.20603186,-0.0190335,0.01269243,0.01539162,0,0,0,0,5,2
2,28.75,2456,-0.10644285,-0.99386555,0.06730156,7.9959569,-2.64283729,13.96520233,-55.80239487,-13.03712368,-83.39666748,1.82778931,-7.80280209,32.75849533,0.95676512,-0.03445136,0.06078274,-0.2823458,0.0139757,0.03572904,-0.00193623,0,0,0,0,5,2
4,28.75,2615,-0.06338736,-0.95741594,-0.32944977,-18.19942665,0.82594168,1.93518412,-28.58813095,25.460392,-108.0678177,-16.60735321,0.22609079,12.79115772,0.98332471,0.14373806,0.01414702,-0.1105074,-0.00043694,0.01355712,0.01897143,0,0,0,0,5,2
1,28.76,2798,0.4790132,-0.86346507,0.18389583,9.64983749,2.1681335,-30.63751602,-27.53580856,-2.39696002,-105.1739273,8.25210571,17.3686676,25.40654945,0.96422756,-0.03626801,-0.16255355,-0.20621938,-0.03723835,-0.01564328,-0.00563296,0,0,0,0,5,2
2,28.76,2457,-0.13751738,-0.99446851,0.0786244,8.49228764,-4.3670187,13.74728298,-56.12393951,-13.18327999,-83.86436462,1.9179368,-7.9386282,32.7062149,0.95678282,-0.03550797,0.06171155,-0.28195307,0.04266849,0.04554886,-0.00228122,0,0,0,0,5,2
4,28.76,2616,-0.06247197,-0.922701,-0.33080798,-17.080616,1.11865878,2.43171215,-28.26658821,25.48962212,-107.9508896,-16.77859688,0.20370129,12.79863453,0.98310506,0.14518493,0.01451371,-0.11052199,0.00067876,0.01304642,-0.01470264,0,0,0,0,5,2
1,28.77,2799,0.47679552,-0.84723806,0.15073824,11.43012142,3.28422785,-31.33655739,-27.1850338,-2.92312193,-105.1739273,8.03664112,18.0785408,25.5125618,0.9632687,-0.03289145,-0.16813762,-0.20678812,-0.03132382,-0.04805782,-0.022134,0,0,0,0,5,2
2,28.77,2458,-0.13036369,-1.00066257,0.08547391,8.25304508,-6.14516449,13.15215015,-56.12393951,-13.18327999,-83.86436462,2.007514,-8.06781197,32.63607025,0.95684624,-0.03653284,0.06259282,-0.28141233,0.03351703,0.05082612,0.00458665,0,0,0,0,5,2
4,28.77,2617,-0.07009517,-0.89705235,-0.3444857,-15.9154129,1.29407382,2.4399488,-28.26658821,25.48962212,-107.9508896,-16.9383297,0.18209751,12.80862999,0.98289549,0.14653313,0.01486585,-0.11055981,0.00961138,0.00058134,-0.03806674,0,0,0,0,5,2
1,28.78,2800,0.4841522,-0.85518277,0.20301446,10.41111851,-1.33292687,-30.77187538,-26.77579689,-5.20315695,-104.9400711,8.15262508,18.38442612,25.55029488,0.96279693,-0.03320033,-0.17091526,-0.20665905,-0.02657354,0.00630539,-0.00647844,0,0,0,0,5,2
2,28.78,2459,-0.13056318,-1.01964772,0.08232881,7.18155622,-5.08272409,13.12378597,-56.27009583,-13.91405964,-83.63051605,2.60963273,-8.42650509,32.05907059,0.95781159,-0.04210875,0.0643231,-0.27692303,0.03130163,0.04400566,0.02414893,0,0,0,0,5,2
4,28.78,2618,-0.07172908,-0.88841599,-0.35008559,-14.98739624,1.71559954,1.94656634,-28.67582512,24.55422401,-108.3308945,-17.08906174,0.16680548,12.8215065,0.98269188,0.14780952,0.01515903,-0.11063091,0.0115064,-0.0029532,-0.04543201,0,0,0,0,5,2
1,28.79,2801,0.48111093,-0.87000388,0.21133918,12.96035671,-6.88254642,-29.02302933,-26.77579689,-3.01081562,-104.9108429,8.26469898,18.68552208,25.52412796,0.96244067,-0.03357992,-0.17362535,-0.20599639,-0.01610527,0.01196339,0.01014362,0,0,0,0,5,2
2,28.79,2460,-0.12510183,-1.02187443,0.06462989,6.074512,-2.26362443,12.39992619,-56.59164047,-13.24174213,-83.07512665,2.67396545,-8.54919624,32.02776337,0.95778048,-0.04292164,0.06520583,-0.27669951,0.02079852,0.01834824,0.02767847,0,0,0,0,5,2
4,28.79,2619,-0.07394116,-0.89098859,-0.33952081,-14.46703053,2.13719535,1.34691298,-28.76351929,25.57731628,-108.5355148,-17.23884392,-0.01527103,12.86618519,0.98248243,0.14891201,0.01692284,-0.11075756,0.01263562,0.01022287,-0.04259184,0,0,0,0,5,2
1,28.8,2802,0.46332791,-0.88894725,0.18634112,12.72070026,-6.46855879,-28.72923088,-25.25577354,-3.82928967,-104.2969894,8.37637806,18.98285103,25.50250053,0.96207464,-0.03395698,-0.17630258,-0.20536965,0.00909786,-0.01595597,0.02609847,0,0,0,0,5,2
2,28.8,2461,-0.13925204,-1.00793159,0.03185546,4.8797369,1.64486039,11.56750488,-56.41625214,-13.5925169,-83.42589569,2.72208405,-8.66542912,32.03668594,0.95766097,-0.04360618,0.06605867,-0.27680352,0.03229301,-0.01533789,0.01347773,0,0,0,0,5,2
4,28.8,2620,-0.07499215,-0.89817458,-0.33412838,-14.52665138,2.50421238,0.93487668,-27.94504547,24.64191818,-108.15551,-17.38553619,-0.01814803,12.88322258,0.98227489,0.15016428,0.0171116,-0.11087808,0.01084457,0.01851268,-0.03492225,0,0,0,0,5,2
1,28.81,2803,0.4340978,-0.88517141,0.20244493,10.72488785,-7.01273727,-29.20113182,-26.45425224,-2.952353,-104.6185303,8.46720791,19.28553963,25.4802494,0.9617027,-0.03414937,-0.17898507,-0.20475897,0.04248868,-0.00101385,0.02081857,0,0,0,0,5,2
2,28.81,2462,-0.15896685,-0.99391818,0.02214293,4.28699255,3.66143441,10.25188446,-56.41625214,-12.97866154,-83.33820343,2.76189375,-8.76950836,32.06678772,0.95750076,-0.04420466,0.06682157,-0.27707991,0.04951344,-0.02573381,-0.00105106,0,0,0,0,5,2
4,28.81,2621,-0.0725029,-0.9020499,-0.32714209,-15.02455997,2.85128617,0.74642688,-28.67582512,25.460392,-109.1201401,-17.53743553,-0.01809211,12.90249825,0.98205626,0.15146336,0.01728356,-0.11102055,0.00810663,0.02821476,-0.03087436,0,0,0,0,5,2
1,28.82,2804,0.41204226,-0.87556726,0.23970364,9.54845905,-5.75747728,-29.78614426,-26.45425224,-2.952353,-104.6185303,9.07956028,18.79131126,25.56719589,0.96197039,-0.04014461,-0.17598385,-0.20501471,0.06491195,0.03342867,0.01167815,0,0,0,0,5,2
2,28.82,2463,-0.14430228,-0.99102026,0.02358888,4.83670521,3.3299861,9.3856535,-56.41625214,-12.97866154,-83.33820343,2.80752397,-8.86478329,32.09365082,0.95735103,-0.04482915,0.06749764,-0.27733287,0.0330455,-0.0250324,-0.00302082,0,0,0,0,5,2
4,28.82,2622,-0.07322344,-0.90165198,-0.32541645,-15.61057568,3.33651018,0.59438276,-28.67582512,25.460392,-109.1201401,-17.69551277,-0.01494681,12.92535877,0.98182374,0.15281753,0.01744023,-0.11119667,0.00889691,0.03250711,-0.03050362,0,0,0,0,5,2
1,28.83,2805,0.41404912,-0.87457782,0.25167125,10.34324932,0.75059718,-29.76072884,-25.98655319,-2.952353,-104.6185303,9.20666313,19.08185005,25.62981224,0.96145236,-0.04052974,-0.17865695,-0.20505705,0.05793063,0.03693664,0.0114439,0,0,0,0,5,2
2,28.83,2464,-0.10373056,-0.99953395,0.03876667,5.48209381,3.64895415,9.50479889,-56.56240845,-13.12481689,-83.10435486,2.78129482,-8.6714468,32.04445648,0.95761538,-0.04411984,0.06596299,-0.27690274,-0.00752055,-0.01035465,0.00731512,0,0,0,0,5,2
4,28.83,2623,-0.07418874,-0.90284562,-0.32883227,-16.86611176,3.88881016,0.56180209,-28.85121346,24.34960556,-108.6524429,-17.86648941,-0.00970186,12.95239353,0.98156774,0.15428324,0.0175976,-0.11140919,0.00983796,0.03192033,-0.02816362,0,0,0,0,5,2
1,28.84,2806,0.43249056,-0.87676811,0.21783502,10.84553528,4.36971664,-28.52452278,-26.10347748,-2.86465931,-104.3262177,9.35568237,19.35202026,25.72620392,0.96088606,-0.04108242,-0.1812101,-0.20536105,0.04426167,0.00095095,0.01604964,0,0,0,0,5,2
2,28.84,2465,-0.0678865,-1.00911248,0.0488523,5.96827078,4.29202843,9.85668659,-56.00701523,-13.73867321,-83.16281891,2.83733034,-8.77189159,32.08027649,0.9574371,-0.04484852,0.06665381,-0.27723661,-0.04088051,-0.00024468,0.01810329,0,0,0,0,5,2
4,28.84,2624,-0.07893135,-0.9040128,-0.33671796,-17.66137695,4.49324894,0.6191414,-29.11429405,24.17421722,-108.5062866,-17.83864212,-0.17648962,12.94924355,0.98163253,0.15388285,0.01899499,-0.11116211,0.01380522,0.02620261,-0.0255248,0,0,0,0,5,2
1,28.85,2807,0.47062585,-0.87150317,0.19838464,11.20794487,4.70266581,-26.85440826,-25.54808426,-2.54311609,-103.8585205,9.50889015,19.60502625,25.82214355,0.96033579,-0.04170041,-0.18362677,-0.20566401,0.00980608,-0.02027558,0.017413,0,0,0,0,5,2
2,28.85,2466,-0.07896201,-0.98949993,0.04228729,6.16309118,3.72477436,9.69060326,-56.27009583,-14.29406548,-83.19204712,2.89590001,-8.87042141,32.11027145,0.95727193,-0.04559069,0.06732428,-0.27752379,-0.03237458,-0.00776508,-0.00165414,0,0,0,0,5,2
4,28.85,2625,-0.08178572,-0.90550649,-0.34481898,-18.10016823,4.59471083,0.82715273,-28.67582512,24.17421722,-108.2724304,-18.02252007,-0.17134051,12.98297787,0.98135078,0.1554572,0.01917501,-0.11142738,0.01435166,0.01864765,-0.02320563,0,0,0,0,5,2
1,28.86,2808,0.49800304,-0.87810713,0.19693485,10.5524559,2.59217811,-26.52908897,-25.37269783,-2.74773455,-103.7415924,9.64574051,19.85944748,25.89770699,0.95982128,-0.04220639,-0.18601751,-0.20581356,-0.01204398,-0.0243693,0.03002823,0,0,0,0,5,2
