SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
1,0.12,12,-0.0607965,-1.01081681,0.08128673,0.64705181,-0.60513753,0.82426864,-52.32388306,5.4077754,-100.4384689,0.35171771,7.14946604,3.24613094,0.99765474,-0.0012961,-0.06241184,-0.0280775,-0.00597067,0.01509988,0.01506465,0,0,0,0,1,1
4,0.12,12,0.00622433,-0.96102113,-0.40649188,0.64058828,-4.18483591,-2.35302401,-29.02659988,27.8573513,-110.84478,4.19717979,0.44736969,4.00173521,0.99871737,-0.03646028,-0.00517756,-0.03474806,0.00876909,-0.01707987,0.04474711,0,0,0,0,1,1
1,0.13,13,-0.06319741,-1.00637102,0.06681745,0.44185176,-2.48361969,0.15139215,-52.32388306,5.4077754,-100.4384689,0.35776424,7.14957476,3.2223351,0.99766034,-0.00136168,-0.06241398,-0.02786703,-0.00266678,0.00080759,0.01030708,0,0,0,0,1,1
4,0.13,13,0.01323871,-0.95639932,-0.41380048,-3.26907444,-2.88327217,-1.37892449,-29.08506203,27.94504547,-111.1663208,4.16402674,0.44933376,3.97004747,0.99873739,-0.03617217,-0.00517462,-0.03447276,0.00130999,-0.02203374,0.04359275,0,0,0,0,1,1
1,0.14,14,-0.07416699,-0.99844736,0.04929518,0.09117554,-4.52083683,0.23491471,-52.14849472,6.28471184,-100.1169205,0.36159202,7.15019274,3.17769718,0.99767071,-0.00141917,-0.06241973,-0.02747629,0.00980709,-0.01629132,0.00357692,0,0,0,0,1,1
2,0.14,11,-0.01179667,-0.99467117,-0.0115807,1.67349052,-2.16197515,3.85507035,-53.46389771,-14.67407131,-86.02747345,0.0501871,-1.17437792,-3.80825949,0.99939549,-0.00009718,0.01025709,0.03322097,0.00794304,0.00334756,-0.00538257,0,0,0,0,1,1
4,0.14,14,0.01193641,-0.94119108,-0.40921038,-7.3230567,-2.22047019,-0.7279734,-29.08506203,27.94504547,-111.1663208,4.09047985,0.4477053,3.94720578,0.99876738,-0.03553267,-0.00513122,-0.03427749,0.0025031,-0.02359166,0.02783691,0,0,0,0,1,1
1,0.15,15,-0.08586495,-0.99160379,0.04460774,0.42535985,-5.76864433,0.93037844,-52.32388306,5.904706,-100.4676971,0.14705859,6.87400103,3.0876441,0.99784023,0.00033461,-0.05996368,-0.02681611,0.02141009,-0.01970779,-0.00136618,0,0,0,0,1,1
2,0.15,12,-0.01063656,-0.99103355,-0.01395354,1.45958519,-2.23308063,4.04879093,-53.46389771,-14.67407131,-86.02747345,0.0649113,-1.21518397,-3.83022189,0.9993853,-0.00021173,0.01061728,0.03341087,0.00476707,0.00039249,-0.00892578,0,0,0,0,1,1
4,0.15,15,0.0085398,-0.92070174,-0.39757085,-9.88288975,-2.07002687,-0.65114981,-29.08506203,27.0681076,-110.903244,3.99134159,0.44588804,3.92621255,0.99880403,-0.03467006,-0.00507937,-0.03409949,0.00571473,-0.02062194,0.00418048,0,0,0,0,1,1
